order_id,customer_id,order_date,order_status,total_amount
541500,18041,1/18/2011 15:25,Completed,0
541504,14415,1/18/2011 15:37,Completed,0
541505,15939,1/18/2011 15:58,Completed,39.9
541506,17253,1/18/2011 16:05,Completed,12
541507,17253,1/18/2011 16:05,Completed,12
541508,17253,1/18/2011 16:06,Completed,12
541509,13263,1/18/2011 16:31,Completed,0
541510,14428,1/18/2011 16:39,Completed,0
541511,17576,1/18/2011 16:45,Completed,0
541513,17576,1/18/2011 16:52,Completed,0
541516,17253,1/18/2011 17:34,Completed,12
541517,12665,1/19/2011 8:34,Completed,1691.38
541518,12451,1/19/2011 9:05,Completed,1691.32
541519,17253,1/19/2011 9:11,Completed,12
541520,12422,1/19/2011 9:13,Completed,0
541521,15298,1/19/2011 9:45,Completed,16.92
541522,17419,1/19/2011 9:54,Completed,6.6
541523,17708,1/19/2011 10:09,Completed,0
541524,17091,1/19/2011 10:49,Completed,0
541525,14090,1/19/2011 10:51,Completed,0
541530,14769,1/19/2011 10:56,Completed,0
541552,15039,1/19/2011 11:15,Completed,1689.66
541564,16904,1/19/2011 11:38,Completed,1.95
541565,14527,1/19/2011 11:48,Completed,0
541566,17722,1/19/2011 11:50,Completed,0
541567,12681,1/19/2011 11:51,Completed,2138.62
541568,15606,1/19/2011 12:07,Completed,1480.41
541569,13520,1/19/2011 12:14,Completed,0
541570,14646,1/19/2011 12:34,Completed,3.59
541571,12841,1/19/2011 12:38,Completed,1718.73
541574,12826,1/19/2011 12:52,Completed,4318.93
541575,15311,1/19/2011 13:21,Completed,0
541576,17097,1/19/2011 13:32,Completed,38.28
541584,17253,1/19/2011 14:12,Completed,2697.53
541585,14180,1/19/2011 14:22,Completed,1763.75
541587,17841,1/19/2011 14:39,Completed,110.64
541588,14307,1/19/2011 14:43,Completed,1.65
541590,13310,1/19/2011 14:50,Completed,0
541591,15831,1/19/2011 14:52,Completed,16677.26
541592,17253,1/19/2011 15:08,Completed,12
541593,17611,1/19/2011 15:20,Completed,1.69
541594,14916,1/19/2011 15:30,Completed,5.4
541595,14606,1/19/2011 16:08,Completed,43.49
541596,17602,1/19/2011 16:18,Completed,1319.78
541597,14031,1/19/2011 16:19,Completed,0
541600,17253,1/19/2011 16:48,Completed,12
541601,17253,1/19/2011 16:48,Completed,12
541602,17231,1/19/2011 17:17,Completed,0
541604,14572,1/19/2011 17:23,Completed,0
541605,13502,1/20/2011 9:03,Completed,0
541606,14784,1/20/2011 9:25,Completed,39.95
541607,17253,1/20/2011 9:53,Completed,6.25
541608,14646,1/20/2011 9:54,Completed,1554.35
541609,15938,1/20/2011 10:11,Completed,1598.57
541610,16029,1/20/2011 10:18,Completed,0
541611,16029,1/20/2011 10:18,Completed,0
541615,16395,1/20/2011 10:43,Completed,3148.4
541631,12637,1/20/2011 10:47,Completed,0
541648,17811,1/20/2011 11:15,Completed,0
541649,17418,1/20/2011 11:39,Completed,0
541652,17253,1/20/2011 11:49,Completed,12
541655,14779,1/20/2011 12:04,Completed,0
541657,16321,1/20/2011 12:11,Completed,10.97
541658,15529,1/20/2011 12:16,Completed,2.45
541659,15262,1/20/2011 12:16,Completed,619.35
541660,17787,1/20/2011 12:20,Completed,4109.72
541664,17862,1/20/2011 12:23,Completed,0
541669,17315,1/20/2011 12:29,Completed,1.25
541670,14911,1/20/2011 12:34,Completed,0
541671,14735,1/20/2011 13:01,Completed,0
541672,14735,1/20/2011 13:02,Completed,8.32
541673,14735,1/20/2011 13:02,Completed,0
541675,12402,1/20/2011 13:49,Completed,0
541676,15379,1/20/2011 14:01,Completed,0
541677,12747,1/20/2011 14:01,Completed,0
541678,17771,1/20/2011 14:13,Completed,0
541679,15422,1/20/2011 14:17,Completed,15.8
541680,14062,1/20/2011 14:18,Completed,10
541681,13008,1/20/2011 14:24,Completed,10.02
541682,14770,1/20/2011 15:00,Completed,4.25
541683,14085,1/20/2011 15:01,Completed,24.03
541684,15498,1/20/2011 15:22,Completed,160
541685,17253,1/20/2011 15:41,Completed,2653.95
541686,16912,1/20/2011 15:42,Completed,767.02
541687,17253,1/20/2011 15:42,Completed,13.6
541690,15422,1/20/2011 16:17,Completed,6.95
541692,17253,1/20/2011 16:59,Completed,12
541695,17253,1/20/2011 18:01,Completed,5064.8
541696,17253,1/20/2011 18:08,Completed,12
541697,17253,1/20/2011 18:09,Completed,5234.73
541698,14713,1/20/2011 19:16,Completed,111.87
541699,17744,1/21/2011 9:03,Completed,1019.67
541700,15174,1/21/2011 9:06,Completed,312.5
541702,17253,1/21/2011 9:44,Completed,12
541703,12594,1/21/2011 9:52,Completed,7.5
541706,18061,1/21/2011 10:35,Completed,0
541708,18223,1/21/2011 11:08,Completed,0
541709,17504,1/21/2011 11:09,Completed,0
541711,14646,1/21/2011 11:18,Completed,1506.2
541712,17890,1/21/2011 11:19,Completed,1.1
541732,16387,1/21/2011 11:34,Completed,0
541756,12664,1/21/2011 11:42,Completed,2026.73
541782,13102,1/21/2011 11:50,Completed,1088.78
541783,16618,1/21/2011 11:55,Completed,1288.42
541784,17277,1/21/2011 12:37,Completed,1651.18
541785,14779,1/21/2011 12:40,Completed,1645.83
541788,13999,1/21/2011 13:05,Completed,1424.23
541789,14088,1/21/2011 13:07,Completed,0
541791,16928,1/21/2011 13:07,Completed,0
541792,17094,1/21/2011 13:09,Completed,7.09
541793,13969,1/21/2011 13:13,Completed,1523.88
541794,17238,1/21/2011 13:21,Completed,1564.23
541795,14692,1/21/2011 13:47,Completed,964.92
541796,14092,1/21/2011 13:55,Completed,1509.44
541797,12970,1/21/2011 14:04,Completed,1525.29
541798,15311,1/21/2011 14:17,Completed,1892.14
541799,12970,1/21/2011 14:21,Completed,1704.22
541800,15235,1/21/2011 14:38,Completed,1448.14
541801,15235,1/21/2011 14:39,Completed,1750.86
541802,17253,1/21/2011 14:45,Completed,3.82
541808,16210,1/21/2011 14:51,Completed,13.4
541809,17253,1/21/2011 14:58,Completed,3236.94
541810,17253,1/21/2011 15:00,Completed,12
541811,17253,1/21/2011 15:01,Completed,12
541812,16839,1/21/2011 15:25,Completed,0
541813,18239,1/21/2011 15:36,Completed,0
541814,17306,1/21/2011 15:41,Completed,0
541815,18037,1/21/2011 15:45,Completed,0
541816,17799,1/21/2011 15:56,Completed,0
541827,17253,1/21/2011 17:05,Completed,12
541830,17253,1/21/2011 17:09,Completed,12
541832,17889,1/21/2011 17:14,Completed,0
541835,17243,1/23/2011 10:15,Completed,0
541836,15465,1/23/2011 10:29,Completed,0
541837,17714,1/23/2011 10:32,Completed,0
541838,12916,1/23/2011 10:43,Completed,0
541839,17769,1/23/2011 11:15,Completed,0
541840,15059,1/23/2011 11:48,Completed,0
541841,14450,1/23/2011 11:53,Completed,8.25
541842,16085,1/23/2011 12:07,Completed,2.34
541843,13659,1/23/2011 12:08,Completed,1590.15
541844,16931,1/23/2011 12:19,Completed,0
541845,15167,1/23/2011 12:41,Completed,0
541846,13050,1/23/2011 12:43,Completed,0
541847,15443,1/23/2011 13:25,Completed,0
541848,17611,1/23/2011 13:31,Completed,0
541849,13230,1/23/2011 13:33,Completed,0
541850,14224,1/23/2011 13:58,Completed,0
541851,17841,1/23/2011 14:20,Completed,0
541853,17858,1/23/2011 14:29,Completed,0
541854,18283,1/23/2011 14:58,Completed,0
541855,13742,1/23/2011 14:59,Completed,0
541856,17673,1/23/2011 15:16,Completed,0
541857,12727,1/23/2011 15:17,Completed,0
541858,16983,1/23/2011 15:34,Completed,0
541859,14606,1/23/2011 15:34,Completed,0
541860,13963,1/23/2011 15:45,Completed,0
541862,14068,1/23/2011 16:02,Completed,1.65
541864,13798,1/23/2011 16:17,Completed,0
541865,13068,1/24/2011 8:20,Completed,1542.63
541866,16477,1/24/2011 9:25,Completed,1423.1
541867,14744,1/24/2011 9:28,Completed,1656.08
541869,17253,1/24/2011 9:35,Completed,2201.61
541870,17253,1/24/2011 9:39,Completed,12
541871,17253,1/24/2011 9:41,Completed,814.53
541872,14796,1/24/2011 9:52,Completed,0
541873,14368,1/24/2011 9:52,Completed,0
541874,15497,1/24/2011 10:01,Completed,0
541875,16558,1/24/2011 10:01,Completed,0
541876,12951,1/24/2011 10:05,Completed,286.85
541877,12559,1/24/2011 10:12,Completed,0
